id,url,domain,tld,domain_type,text_length,source_file,chinese_ratio,has_chinese
CC-MAIN-20240612140424-20240612170424-00000.warc_9195,http://www.pepegroodlepuppies.com/index.php/List/index/cid/322.html,www.pepegroodlepuppies.com,com,商业,1921,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5059864653826133,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9198,http://www.petiteplaisance.it/libri/151-200/153/int153.html,www.petiteplaisance.it,it,其他,8529,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9201,http://www.pezzei.it/it/impressum.php,www.pezzei.it,it,其他,594,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9204,http://www.pfa-bucaramanga-santander.gov.co/tema/glosario,www.pfa-bucaramanga-santander.gov.co,co,政府,136,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9207,http://www.pferdehof-schremmer.de/cms/index.php,www.pferdehof-schremmer.de,de,其他,858,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9210,http://www.pfmradio.com/component/mailto/?tmpl=component&link=aHR0cDovL3d3dy5wZm1yYWRpby5jb20vaW5mby9sZXMtbmV3cy9sZS1zcG9ydC8zOTMzLXVzLW5hbnR1YXBvcnQtcnVnYnktdmljZS1jaGFtcGlvbi1kZS1mcmFuY2UtaG9ubmV1ci0yMDE0MjAxNS5odG1s,www.pfmradio.com,com,商业,187,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9213,http://www.ph189.com/?new/,www.ph189.com,com,商业,798,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0012531328320802004,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9216,http://www.philadelphiaeaglesonline.com/sitemap.aspx,www.philadelphiaeaglesonline.com,com,商业,5038,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9219,http://www.phoenixbiotech.net/catalog/index.php?cPath=24_39&osCsid=9f94771350e14a1dbaec103ea8087728,www.phoenixbiotech.net,net,网络,9879,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9222,http://www.phos-arts.de/index.php?cat=c18_Natur-Umwelt.html&XTCsid=e1ur7eri6ooaj3omgc7ctftns7,www.phos-arts.de,de,其他,1519,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9225,http://www.phos-arts.de/shop_content.php?coID=9&XTCsid=i36c14ac4fp7kmi7lmtv6d3p64,www.phos-arts.de,de,其他,1079,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9228,http://www.phoster.com/automated-planning-and-dialogue-systems/natural-language-generation/,www.phoster.com,com,商业,6238,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9231,http://www.picobello-pizza-leipzig.de/picobello/index.php?PHPSESSID=99kld77o6jvrqedv70qunjeh7a&cid=2&s=ofr,www.picobello-pizza-leipzig.de,de,其他,5659,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9234,http://www.picobello-pizza-leipzig.de/picobello/index.php?PHPSESSID=ephkb41q3nqs9opsqa1lg4gti2&cid=22&s=ofr,www.picobello-pizza-leipzig.de,de,其他,1765,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9237,http://www.pilsfanda.cz/index.php?action=reakce&tbl=forum&id=382633&nick=Vo%C5%A1ouch,www.pilsfanda.cz,cz,其他,9864,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9240,http://www.pingfarm.com/index.php?action=ping&urls=https://www.quangcaoso.net/2021/01/?url=https:/www.quangcaoso.net/2021/01/?a=INVESTIV-HOME-RR&utm_source=&utm_medium=&utm_content=&utm_campaign=,www.pingfarm.com,com,商业,371,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9243,"http://www.pingfarm.com/index.php?action=ping&urls=https://www.quangcaoso.net/2021/07/?a=INVESTIV-HOME-RR,%20www.quangcaoso.net/2021/07//user/profile/13323https://www.quangcaoso.net/2021/07/?a=INVESTIV-HOME-RR,%20www.quangcaoso.net/2021/07/",www.pingfarm.com,com,商业,354,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9246,http://www.pisosnorte.com/show/901/site/1,www.pisosnorte.com,com,商业,1936,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6213842975206612,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9249,http://www.pixelpugprincess.com/2020/01/my-new-hoodie-i-was-given-for-christmas-is-just-a-bit-big-think-itll-shrink-if-mom-washes-it-and-throws-it-into-the-dryer/,www.pixelpugprincess.com,com,商业,164,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9252,http://www.planujewesele.pl/swietokrzyskie/pinczow/,www.planujewesele.pl,pl,其他,1771,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9255,http://www.plyrics.com/b/baptists.html,www.plyrics.com,com,商业,753,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9258,http://www.pmlthg.com/home/show_news?flm=163&id=857,www.pmlthg.com,com,商业,2129,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.1747299201503053,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9261,http://www.pohistvo-kocjancic.si/celostni-projekti/initium-25/,www.pohistvo-kocjancic.si,si,其他,1710,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9264,http://www.pokernacional.com/c/salas,www.pokernacional.com,com,商业,8286,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9267,http://www.polamp.com/produkcja-zrodel-swiatla-i-komponentow-elektrycznych/informacje/warunki-i-koszty-dostawy/,www.polamp.com,com,商业,3301,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9270,http://www.polaris.co.kr/shop/list.php?ca_id=x0202070,www.polaris.co.kr,kr,其他,12109,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9273,http://www.polisiinternet.com/2014/03/obatkuatjuaracom-toko-online-terpercaya.html,www.polisiinternet.com,com,商业,3916,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9276,http://www.polsatbox.pl/redir/program-tv/program-tv-pionowy-single-channel.cp?chN=polsat-music-hd,www.polsatbox.pl,pl,其他,5883,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9279,http://www.pordentrodoassuntoiguatemi.com.br/sexta-feira-santa-e-feriado-patrao-pode-descontar-do-salario/,www.pordentrodoassuntoiguatemi.com.br,br,商业,4262,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9282,http://www.portnamur.be/espace-pro/nos-concessionnaires/item/debroux-fils-sprl?category_id=2,www.portnamur.be,be,其他,2700,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9285,http://www.postalesinventadas.com/2018/03/1624-aeropuerto-internacional-eldorado.html,www.postalesinventadas.com,com,商业,46057,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9288,http://www.potravinykoruna.sk/vino-akostne-odrodove-075l/,www.potravinykoruna.sk,sk,其他,5993,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9291,http://www.pplcom.com/tags-13811.html,www.pplcom.com,com,商业,1374,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6368267831149927,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9294,http://www.pplcom.com/tags-3340.html,www.pplcom.com,com,商业,4016,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6872509960159362,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9297,http://www.ppzhibo.com/zuqiuzixun/6351,www.ppzhibo.com,com,商业,2077,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6701974000962927,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9300,http://www.prace-doprava.cz/inzerat-2300ac,www.prace-doprava.cz,cz,其他,634,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9303,http://www.prace-justice.cz/nabidka-prace-olomouc/3,www.prace-justice.cz,cz,其他,3605,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9306,http://www.prace-justice.cz/prace-frydek-mistek/pracovni-smlouva/2,www.prace-justice.cz,cz,其他,4533,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9309,http://www.prace-skolstvi.cz/inzerat-238ad3,www.prace-skolstvi.cz,cz,其他,868,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9312,http://www.predazzoblog.it/11-settembre-2001-11-settembre-2011-dieci-anni-per-non-dimenticare-lattentato-alle-torri-gemelle-di-new-york/,www.predazzoblog.it,it,其他,11763,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9315,http://www.preschoolactivitiesnook.com/strawberries/strawberries-featured/,www.preschoolactivitiesnook.com,com,商业,73,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9318,http://www.prideoftexas.net/idx/sitemap.html?p=66,www.prideoftexas.net,net,网络,8281,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9321,http://www.primitalia-group.com/down.aspx?nid=14&typeid=11,www.primitalia-group.com,com,商业,382,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.643979057591623,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9324,http://www.pro-chemi.com/shopdetail/015000000003/,www.pro-chemi.com,com,商业,865,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.015028901734104046,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9327,http://www.probios.ru/options/lan/integrated/gigabit-lan-device.html,www.probios.ru,ru,其他,1131,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9330,http://www.projekty-wnetrza.com/tag/instytut-medycyny-estetycznej/,www.projekty-wnetrza.com,com,商业,2908,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9333,http://www.prolocodonada.it/no-minimum-put-local-casino-united-kingdom/,www.prolocodonada.it,it,其他,185261,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,2.1591160578859014e-05,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9336,http://www.propaneinsider.com/enhancing-propane-delivery-logistics/,www.propaneinsider.com,com,商业,4180,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9339,http://www.psacake.com/silly.asp?alpha=Q,www.psacake.com,com,商业,914,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9342,http://www.pt-hamamoto.biz/index.php?QBlog-20151229-2&mode=archives&date=201512,www.pt-hamamoto.biz,biz,其他,2802,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.23447537473233404,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9345,http://www.publicdomaintorrents.info/nshowmovie.html?movieid=242,www.publicdomaintorrents.info,info,其他,1352,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9348,http://www.pueblacafeteria.hu/category/szendvics/,www.pueblacafeteria.hu,hu,其他,9374,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9354,http://www.puzzleando.com/search.php?search_id=active_topics&sid=d33d9f173ec22bcfbfdf057bc710d941,www.puzzleando.com,com,商业,5760,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9357,http://www.puzzleando.com/ucp.php?mode=register&sid=ea4f80ac1d4c9f1ecc7c9b93780112b0,www.puzzleando.com,com,商业,550,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9360,http://www.pyfck.com/xingchuanbojibing/meidu/,www.pyfck.com,com,商业,868,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6474654377880185,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9363,http://www.pytajnia.pl/dzial/tagi/adwokat/,www.pytajnia.pl,pl,其他,3092,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9366,http://www.q19h.com/dxp/591325.html,www.q19h.com,com,商业,1763,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5155984117980714,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9369,http://www.qdlzx.com/show-425-949-1.html,www.qdlzx.com,com,商业,2566,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6839438815276695,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9372,http://www.qhrc.com.cn/Company_jobs/230920000006.shtml,www.qhrc.com.cn,cn,商业,715,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.01818181818181818,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9375,http://www.qiluyoyo.cn/index/news/inftype/1.html,www.qiluyoyo.cn,cn,其他,1035,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.45410628019323673,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9378,http://www.qingshanjuebi.com/post/3256.html,www.qingshanjuebi.com,com,商业,1931,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.7343345416882444,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9381,http://www.qingshanjuebi.com/post/8910.html,www.qingshanjuebi.com,com,商业,7329,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.8003820439350525,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9384,http://www.qqxcfm.com/1011.htm,www.qqxcfm.com,com,商业,3135,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.7148325358851675,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9390,http://www.queyras.aparcourir.com/c_publications/objet.php?code=pdocu&action=publications_proposition&p_regroup=Lobio&PHPSESSID=7e3b31a580ee76bc9fed1ec8b4658557,www.queyras.aparcourir.com,com,商业,796,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9393,http://www.quiltstation.com.au/arent-birthdays-grand?replytocom=2973,www.quiltstation.com.au,au,商业,5994,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9396,http://www.qushigong.com/zhaogong/0_63/,www.qushigong.com,com,商业,3431,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6280967647916059,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9399,http://www.rabbitinasuit.com/sphere/index.php?topic=1380.msg100101,www.rabbitinasuit.com,com,商业,33487,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9402,http://www.racii-diktofoni.ru/produkciya/racii/uhfvhf-radiostancii/kenwood/,www.racii-diktofoni.ru,ru,其他,7660,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9405,http://www.racingin.com/forum/Default.aspx?g=login&ReturnUrl=%2Fforum%2FDefault.aspx%3Fg%3Dtopics%2526f%3D872,www.racingin.com,com,商业,388,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9408,http://www.radionomy.com/en/radio/mmmhmminsidethestorm/index,www.radionomy.com,com,商业,1874,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9411,http://www.rapmineiro288.net.br/2013/06/2-pac-forever-mixtape-2013.html,www.rapmineiro288.net.br,br,网络,7502,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9414,http://www.rarityguide.com/articles/articles/4052/1/Borderlands2WalkthroughPart94E28093SanctuarySidequestPart93ABFFs/Page1.html/print,www.rarityguide.com,com,商业,1621,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9417,http://www.rawearthmedicine.com/2021/04/im-not-flirting-thats-just-my-bells.html,www.rawearthmedicine.com,com,商业,9557,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9420,http://www.rcwitter.com/smtjsyyzc,www.rcwitter.com,com,商业,2036,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.587426326129666,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9423,http://www.rdcarbon.cn/news/68.html,www.rdcarbon.cn,cn,其他,2232,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.7208781362007168,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9426,http://www.realecontv.com/videos/media-con-artists/how-to-fix-health-care-in-the-us.html,www.realecontv.com,com,商业,1748,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9429,http://www.reckter-reisen.de/termine1/tagesfahrten/1030-ausflug-ottostadt-magdeburg-wasserstrassenkreuz.html?date=2024-07-24-00-00,www.reckter-reisen.de,de,其他,2367,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9432,http://www.referatez.com/cases/155.html,www.referatez.com,com,商业,593,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.003372681281618887,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9435,http://www.regioni.it/download/conferenze/624119/,www.regioni.it,it,其他,41363,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.002514324396199502,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9438,http://www.reimsvdt.com/forums/index.php?s=33ed3fde2497aaf4849c70601395a0cc&act=calendar,www.reimsvdt.com,com,商业,1537,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9441,http://www.reklamcarsisi.com/,www.reklamcarsisi.com,com,商业,73,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9444,http://www.renminkaiguan.com/breaker/dw-series-cb/dw15c-series-cb,www.renminkaiguan.com,com,商业,1945,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5537275064267352,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9447,http://www.rentacarcacak.com/skoda_fabija.html,www.rentacarcacak.com,com,商业,3598,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9450,http://www.replicanice.com/womens-fake-breitling-navitimer-watches-vs-reasl/,www.replicanice.com,com,商业,13027,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9453,http://www.repubblicaromana-1849.it/index.php?9/opuscoli/to00898217&type=magazinePage&id=23683&paginateDetail_pageNum=1,www.repubblicaromana-1849.it,it,其他,1346,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9456,http://www.residenciabenabarre.es/tag/envejecimiento-activo/,www.residenciabenabarre.es,es,其他,533,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9459,http://www.restaurantmagazine.com/letter-from-shoneys-chairman-c-e-o-mr-david-davoudpour-for-shoneys-guests/,www.restaurantmagazine.com,com,商业,3343,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9462,http://www.reusableabags.com/e_contact/,www.reusableabags.com,com,商业,1187,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9465,http://www.reviewdetector.net/index.php/topic/2344-limit-na-elektroenergiiu/#entry14347,www.reviewdetector.net,net,网络,9611,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9468,http://www.rgzn1.com/post/6224.html,www.rgzn1.com,com,商业,1800,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6311111111111111,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9471,http://www.ribasud.com/news/valore-donna-intervista-a-annachiara-rinaldi/,www.ribasud.com,com,商业,3767,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9474,http://www.rightonthenail.com/2020/11/,www.rightonthenail.com,com,商业,30911,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9477,http://www.rili33.com/wh-393980,www.rili33.com,com,商业,3716,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.8170075349838536,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9480,http://www.ristoranteida.it/vi-presentiamo-come-nasce-lischitana-al-ristoranteida-enjoy-%E2%80%A2-ischia-ischiagram-igcampania-ignapoli-video-stopmotion-animation-aenariarecordings-food-f/,www.ristoranteida.it,it,其他,1660,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9483,http://www.ritrattidinote.it/live-report/stefano-bollani-hamilton-de-holanda-concerto-roma.html,www.ritrattidinote.it,it,其他,4499,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9486,http://www.rjclan.com/forums/index.php?s=bc516e63e3ea881cfc5dd25b6de363cd&act=Help,www.rjclan.com,com,商业,1937,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9489,http://www.rkk12.com/Products-342860.html,www.rkk12.com,com,商业,1038,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5279383429672447,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9492,http://www.rmig.com/EN/City+Emotion/Case+studies/Projects/Soerlandet+Kunnskapspark?doc=761%20&page=1%20&url=https://glowflow87.weebly.com,www.rmig.com,com,商业,1093,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9495,http://www.roadsmile.com/jeep-cherokee.html,www.roadsmile.com,com,商业,11750,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9498,http://www.robertapetterson.org/index-264.html,www.robertapetterson.org,org,组织,3453,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9501,http://www.robotdoit.cn/about?id=6,www.robotdoit.cn,cn,其他,7627,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.8334862986757572,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9504,http://www.robotmania.gr/index.php?main_page=page_3,www.robotmania.gr,gr,其他,793,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9507,http://www.rollstonepigraphy.com/?p=884,www.rollstonepigraphy.com,com,商业,23334,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9510,http://www.romanpfeffer.com/bawag-p-s-k-contempory-vienna/,www.romanpfeffer.com,com,商业,245,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9513,http://www.ronnerdal.net/kart/?user=ronnerdal&map=514&lang=ua,www.ronnerdal.net,net,网络,1750,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9516,http://www.rosario.com.bo/babyshower,www.rosario.com.bo,bo,商业,843,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9519,http://www.royalcaribbean.es/multimedia/popup/cabin.do?br=R&cabincls=O&cabinType=NA&shipCode=AN&popuptype=schematicImage,www.royalcaribbean.es,es,其他,460,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9522,http://www.rpmfind.net/linux/RPM/mageia/cauldron/i686/media/core/release/libgda5.0-devel-5.2.10-4.mga9.i586.html,www.rpmfind.net,net,网络,30881,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9525,http://www.rpmfind.net/linux/rpm2html/search.php?query=libchecktur.so,www.rpmfind.net,net,网络,6783,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_9528,http://www.rqksfwy.cn/?c=index&a=show&id=27,www.rqksfwy.cn,cn,其他,2652,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6342383107088989,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9531,http://www.rshelicopter.com/?_siteUrl,www.rshelicopter.com,com,商业,3372,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.6945432977461448,True
CC-MAIN-20240612140424-20240612170424-00000.warc_9534,http://www.rudycocyclingteam.com/?oid=899&pid=7856&aid=187740&lg=2,www.rudycocyclingteam.com,com,商业,3763,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
